"Data Source","World Development Indicators",

"Last Updated Date","2015-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Argentina","ARG","PPG, multilateral concessional (TDS, current US$)","DT.TDS.MLTC.CD","","","","","","","","","","","5693000","6621000","8685000","10508000","14053000","13874000","16230000","16203000","16509000","20117000","46127000","19881000","21334000","20314000","22601000","21560000","25368000","21192000","28993000","30084000","23663000","25595000","27365000","30797000","29816000","29524000","28847000","27982000","27550000","27374000","29375000","27335000","23379000","25971000","19807000","14159000","14639000","16925000","19546000","33912000","24020000","53345000","113808000","135327000","","",
"Argentina","ARG","PPG, official creditors (TDS, current US$)","DT.TDS.OFFT.CD","","","","","","","","","","","151443000","122457000","126767000","128750000","154607000","177333000","212126000","267264000","245060000","280579000","443170000","350226000","378736000","401500000","516336000","308984000","786698000","717308000","951611000","895143000","936162000","1266948000","1420306000","1599243000","1935390000","2764901000","2990570000","3230777000","3018369000","3490391000","3471455000","3212989000","3469397000","6389404000","2040839000","2256866000","3222920000","3570645000","3147691000","2456728000","2537628000","2478791000","2618495000","2548974000","","",
"Argentina","ARG","PPG, bonds (TDS, current US$)","DT.TDS.PBND.CD","","","","","","","","","","","42190000","59286000","125732000","236827000","191607000","167153000","181037000","195187000","215394000","287169000","258419000","199894000","112737000","90579000","0","324530000","405617000","696225000","958724000","1115710000","1850524000","1231233000","1030483000","2690583000","1481791000","2087797000","3564441000","5807574000","6164561000","7851972000","10151886000","6213900000","0","440886000","541278000","919776000","779511000","1439690000","1068694000","2561066000","4681099000","4929855000","2944894000","2922276000","","",
"Argentina","ARG","PPG, commercial banks (TDS, current US$)","DT.TDS.PCBK.CD","","","","","","","","","","","77664000","66793000","33383000","91503000","242138000","241403000","261796000","395729000","1358643000","545332000","984653000","1261789000","1467379000","1549493000","1882269000","3503085000","3298570000","2999009000","1703014000","673981000","1963144000","1142652000","750474000","73773000","97993000","213844000","239869000","169913000","213424000","220953000","282378000","383883000","100764000","442000","272000","408000","790000","631000","424000","2515247000","260731000","299874000","16461000","18417000","","",
"Argentina","ARG","PNG, bonds (TDS, current US$)","DT.TDS.PNGB.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2310000","52532000","221536000","758709000","1271751000","2002728000","2273681000","3368552000","3513598000","3417632000","2091279000","0","0","2240961000","1265283000","2437268000","1364794000","2718782000","1012133000","1535892000","742351000","1541803000","1723913000","","",
"Argentina","ARG","PNG, commercial banks and other creditors (TDS, current US$)","DT.TDS.PNGC.CD","","","","","","","","","","","645700000","635500000","652900000","710800000","715000000","678100000","655400000","661800000","676300000","791900000","1203100000","1841900000","1406900000","1339100000","1529000000","1147700000","1050100000","575839000","392905000","269000000","144000000","130690000","308468000","45873000","291520000","878249000","2031819000","2424144000","3897582000","7457377000","4126143000","3356324000","128890000","949135000","1750933000","1216574000","1699602000","1858182000","755229000","6036424000","5207981000","6907702000","5672061000","6016043000","","",
"Argentina","ARG","PPG, other private creditors (TDS, current US$)","DT.TDS.PROP.CD","","","","","","","","","","","201155000","194273000","201524000","221300000","222477000","220638000","234668000","204250000","319134000","376748000","379544000","361772000","382217000","425257000","202623000","151279000","235596000","232836000","165335000","108132000","85742000","135511000","29082000","83505000","98467000","186462000","204307000","153110000","132525000","98519000","76468000","60571000","7142000","2668000","1087000","1234000","1344000","166000","0","90343000","83826000","78820000","81985000","59651000","","",
"Argentina","ARG","PPG, private creditors (TDS, current US$)","DT.TDS.PRVT.CD","","","","","","","","","","","321009000","320352000","360639000","549630000","656222000","629194000","677501000","795166000","1893171000","1209249000","1622616000","1823455000","1962333000","2065329000","2084892000","3978894000","3939783000","3928070000","2827073000","1897823000","3899410000","2509396000","1810039000","2847861000","1678251000","2488103000","4008617000","6130597000","6510510000","8171444000","10510732000","6658354000","107906000","443996000","542637000","921418000","781645000","1440487000","1069118000","5166656000","5025656000","5308549000","3043340000","3000344000","","",
"Argentina","ARG","Total amount of debt rescheduled (current US$)","DT.TXR.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11574570000","0","32134346000","309000","558990000","932036000","859842000","624012000","26496206000","847410000","248291000","0","0","159000","0","0","0","0","171000","0","20136006000","2096200000","982567000","0","0","8107127000","16403000","0","0","","",
"Argentina","ARG","Undisbursed external debt, total (UND, current US$)","DT.UND.DPPG.CD","","","","","","","","","","","755942000","991143000","1242014000","866413000","1753859000","2263542000","2189296000","2574374000","2306125000","2286233000","2298380000","4002447000","3834667000","2103703000","2571321000","3385348000","2439753000","2913147000","3948124000","3053134000","2417901000","3100315000","3981557000","4010038000","5083794000","6982617000","6288474000","6653084000","9309165000","8870282000","5760758000","8711208000","6042094000","6885069000","5318292000","4081039000","5562340000","7123777000","7834332000","7616677000","7644450000","8611751000","8552560000","7971716000","","",
"Argentina","ARG","Undisbursed external debt, official creditors (UND, current US$)","DT.UND.OFFT.CD","","","","","","","","","","","504398000","620332000","675345000","557476000","777906000","934158000","1169251000","1258435000","1350055000","1429964000","1244786000","1668871000","1913482000","1553825000","1999806000","1960825000","2082057000","1873403000","3256906000","2531864000","1999430000","2699303000","3580885000","3594650000","4488444000","6486921000","5922874000","6238784000","9184073000","8021623000","5466717000","6613399000","5658857000","5006585000","5111726000","3927847000","5413203000","7115436000","7826596000","7548122000","6674121000","7664720000","7641353000","6736339000","","",
"Argentina","ARG","Undisbursed external debt, private creditors (UND, current US$)","DT.UND.PRVT.CD","","","","","","","","","","","251544000","370811000","566669000","308937000","975953000","1329384000","1020045000","1315939000","956070000","856269000","1053594000","2333576000","1921185000","549878000","571515000","1424523000","357696000","1039744000","691218000","521270000","418471000","401012000","400672000","415388000","595350000","495696000","365600000","414300000","125092000","848659000","294041000","2097809000","383237000","1878484000","206566000","153192000","149137000","8341000","7736000","68555000","970329000","947031000","911207000","1235377000","","",
"Argentina","ARG","Agriculture value added per worker (constant 2005 US$)","EA.PRD.AGRI.KD","","","","","","","","","","","","","","","","","","","","","7037.06338547788","7117.3214416348","7376.03634236218","7348.10082386213","7306.25444811004","7125.6784040896","7077.0635359195","6831.00213925694","7317.19039128554","6678.61406597673","7175.09385545665","7525.79951451502","7526.19172282604","7958.85740069147","8530.08687317256","8985.24267892217","8881.86284670612","8922.81934545009","9708.4755741564","9954.97149121874","9793.69934993216","9910.29278790289","9703.8808331371","10392.169966286","10261.6950597685","11496.710824284","12065.0267553122","12849.141474146","11466.8316508052","10865.0129942213","12614.4175382776","12255.089742553","11301.7295650329","12556.1270610634","13176.1571291997","",
"Argentina","ARG","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.49553661589184","5.02728401100225","4.72444599446543","4.47487075505468","4.49886874603023","4.6970532278975","4.61398760854245","4.4033661003618","4.3856272475163","4.61689822511021","4.70884774349643","4.68533603011814","5.11068041622159","5.02314307269304","5.03391799574197","4.64020306765735","4.65887178477995","4.35535214111091","4.46168589733547","4.33714827005581","4.14032407800311","3.87171265072829","3.85025431041238","","","",
"Argentina","ARG","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.12009","","","","","","","","","","88.58672","","","","","","","","","","93","","95.7546","","","",
"Argentina","ARG","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8198738682976","","","","","","","","","","92.7591582801665","","","","","","","","","","94.0828487585139","","100","","","",
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.20815","","","","","","","","","","92.34713","","","","","","","","","","94","","99.8","","","",
"Argentina","ARG","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","3.08584490348798","2.43025369477594","2.36675293499869","2.4257602862254","2.2151790887094","2.07505957108817","1.65057230123716","2.26117126278639","1.80654074015037","2.06266055507984","2.30181003630372","1.83773755202327","2.09287724112271","1.29208735489036","1.34099193637468","2.0672203742628","1.92740060339361","2.98778853883551","1.69666013343628","1.28892392589673","1.70449247524383","1.47635153272132","1.89359490710666","3.58605286015635","2.80384988435425","2.71934104411216","2.50076074026944","2.32800086472464","2.48424820112593","2.00314925205264","1.51140209732009","0.960297443548483","1.01814625665544","1.67523586082963","2.06652700230351","1.86583574282533","2.17656536681227","1.59451991710799","1.44030052739934","2.2520616622626","2.64906796341322","2.72897251736214","","","",
"Argentina","ARG","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","93.2229935658652","93.7643246660871","88.5563182176212","78.0966010733453","73.4860102920628","74.7087635689701","76.972202511338","67.9697314111384","64.2809702186446","55.724575630887","54.7233450912742","50.9301509301509","48.9012394484106","45.2564159587244","41.3940130343533","45.254372181295","45.3986433251984","59.8974084140413","64.1206865831205","50.2089081592432","55.0994908901031","52.4579016123548","48.4799272443809","44.6023079786574","49.2427068566739","55.8964497890538","49.6016487316385","53.5399664919202","63.8746318366535","59.8931503767855","50.336791877046","49.5435330894107","53.8270129305661","60.5091598861878","59.9596174081201","55.6756402698631","63.4612698028332","67.629354297556","64.3796290980077","65.6913853252756","69.0571571919262","71.4860212500742","","","",
"Argentina","ARG","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","6.53572637995259","5.94325456413499","11.2298863508496","17.9892665474061","17.724840677504","16.5905480540111","17.7891586709037","23.1859783453969","28.3201827794161","38.140331436055","37.809933314452","44.1082083939227","42.8318954491547","44.2111817817907","45.6113995360654","42.872885333551","41.9704452429908","28.7734946215978","25.6676763477262","35.2305873078439","30.2500792570352","34.6879977094182","38.7602312589321","42.4385779873433","40.0387972841901","32.8789139855925","38.74934299704","35.7171809976761","26.5848111648253","32.3630637723541","41.0841702269323","42.4496465489681","36.7412800173856","30.389856736385","32.23402944327","35.5107655166606","28.2823108660625","25.0131574619256","27.7774588046162","26.8131850586366","24.3633977847246","21.7286460497418","","","",
"Argentina","ARG","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","10.1591601760921","9.8316604757765","9.75207231536701","9.8175313059034","11.0554476365743","10.6996293354514","11.2639990127418","11.7216007656876","11.2749395605855","12.6807031682869","12.6625299312547","12.85664142807","14.3036532334953","13.9638838233332","13.9489671931956","16.6846927739118","15.7554910740022","14.0240401179038","17.0834075745877","18.3129680725266","18.9340394979766","20.3951253556665","20.2660127322333","17.9302643007817","17.7020070133552","17.524323393508","16.2632437965089","15.1637572285575","14.828438987411","14.8329771679226","14.2562281529157","17.1704971996258","15.265674236662","15.4195577297459","15.1254609397958","15.1175738520993","16.7242551526949","13.3827834610704","14.7474962885194","13.4253530571677","14.434796032573","13.6834451237609","","","",
"Argentina","ARG","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","22.9300711141212","23.1881767169841","24.5414650613255","23.3023255813954","24.8815731179498","25.6718294943077","24.7986918828865","19.898905305976","19.7019207778752","22.0218606759684","22.4284868302479","25.6581256581257","24.4215519847453","24.5652270604457","27.4494642659892","27.0860967695855","24.0819385460904","40.3380163074685","48.1479281740611","39.1663381947182","39.1660295022658","37.257744134858","35.6957256073795","33.9480704802085","39.5090651346713","46.4698791722871","44.2667846966721","46.0398313786953","56.6045708178508","54.6473962433922","47.711257837208","47.6845109113945","51.7103118548299","54.8015773972945","52.4461802428643","46.2903180529433","51.0677929794823","54.2177888885234","51.2299149435281","50.136911937284","51.2863262706958","53.8745770760373","","","",
"Argentina","ARG","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","0","0","0","3.70661896243292","8.57785502504856","8.51204659782896","5.05044272359856","8.66184123945684","7.15177598894822","5.89331587165668","7.25044414119828","4.68836183121897","7.91805222891426","10.3211315215941","12.7383187893516","11.6543885068261","12.4233747766099","11.0975002871033","9.97604482191998","14.3496255419787","14.4639427111501","12.6715699432723","12.5860724957776","12.7729867229185","10.5439080802805","10.7037281519961","11.0113696091178","10.0699886504891","8.83094933326705","6.94747497469351","7.83332408589025","6.8925911453708","8.22123220688906","7.8560375380622","6.51524774625323","7.1966613330339","6.72155423717764","6.027762244663","6.69378849892141","5.72475511523754","4.91760256261819","4.74491007301003","","","",
"Argentina","ARG","Electricity production from oil sources (% of total)","EG.ELC.PETR.ZS","","","","","","","","","","","","67.207077548256","68.145894254327","61.648100221297","52.3685152057245","46.3892580854037","46.9618745035743","50.5229383272144","45.809654842376","42.772508700619","31.6400543998388","29.9930482247226","23.434287720002","22.3868102225426","19.3991015433883","12.6035568319894","16.1010550374467","19.3893041757144","16.5716035677372","14.2760982756231","9.7536460386283","14.2289689125935","13.7238059447755","10.8906067298948","7.06818463829259","6.92979183764829","6.70722957265448","2.83410329469695","5.17213424850024","4.78581281767681","3.24260488134068","1.11413194251789","0.898724734467692","1.09855481908073","4.03234662806369","5.44691016295229","7.51948647409445","10.2169114565385","11.8170454919246","11.7094136270803","13.3024117257291","15.1217629578171","14.8824716566748","","","",
"Argentina","ARG","Renewable electricity output (% of total electricity output)","EG.ELC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4414662987781","30.4365663987468","34.8705284443729","38.9340002598415","42.6247052984241","40.2133850630456","33.3998220589501","39.3869816592437","36.3900448575907","27.2944188300794","33.159374648521","41.8298840370637","43.5638757652185","37.9517548625448","31.63480257575","33.5251348456266","37.127698397103","29.8171759599892","26.342883457781","28.9265824030709","28.5838595594868","26.0252402454556","23.7690686769158","","","",
"Argentina","ARG","Electricity production from renewable sources, excluding hydroelectric (kWh)","EG.ELC.RNWX.KH","","","","","","","","","","","","57000000","74000000","57000000","58000000","62000000","57000000","61000000","61000000","93000000","96000000","84000000","109000000","150000000","95000000","116000000","107000000","108000000","121000000","119000000","107000000","100000000","102000000","107000000","120000000","117000000","363000000","461000000","498000000","571000000","708000000","672000000","941000000","1114000000","1247000000","1362000000","1728000000","1648000000","1617000000","1401000000","2218000000","2153000000","2750000000","","","",
"Argentina","ARG","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.241280054182188","0.292420769777918","0.2137954315292","0.207513416815742","0.211294005384589","0.188641779189833","0.188196094159751","0.182449004007896","0.247071012991153","0.2417770614013","0.216277453075517","0.273278844707416","0.348812873520452","0.211270737890851","0.256268640229758","0.218353978327857","0.207536655200907","0.231596677257589","0.235592247233276","0.210878990934174","0.186487141711579","0.182530734954636","0.173769000909445","0.186127311080779","0.17458777885548","0.520908073357633","0.637638662203657","0.672863859914609","0.709607665254079","0.79631087616691","0.745713810131499","1.11422921625046","1.21047484515919","1.24494583936505","1.2911054023566","1.61693288044241","1.53486509392667","1.3297259958554","1.14912359845471","1.77067450085021","1.66184246073096","2.04042262717398","","","",
"Argentina","ARG","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.92290387915927","8.74818203752274","9.47164760475024","10.1283417339917","10.7377911345631","11.2051863228636","10.1941287353146","10.999071124224","11.3430117705839","10.305930701075","11.0782187045625","13.0403740361963","13.2879804109808","12.518128877051","8.34823931244025","8.95720487562845","10.1880575069534","8.70223587226553","7.60969337707322","8.57326797100782","8.96067011080365","8.95107637128109","8.77257826332822","","","",
"Argentina","ARG","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","9.20199793415314","9.46260194257426","14.2582961945781","14.9526368595988","14.7762480249717","16.5287770495155","14.4120445766053","12.792436080043","11.5826736981591","7.1886265081952","3.38938864538568","2.6555484984442","-0.470961658867593","0.915325443853888","-2.93736910361858","2.2971174636705","6.38285346750972","3.34967238837595","-1.57735494330777","-5.08618428286463","-5.7466371175764","-8.73914556890633","-13.998710014624","-17.0720570957122","-24.1044401469054","-29.4435442268268","-32.7448727886789","-32.9252254658694","-32.2786800550689","-34.6084721862059","-45.5053404752299","-45.586473332188","-41.4171825248214","-29.7989669080589","-26.4463514159739","-18.0601055714702","-12.6223625601023","-6.17115415548375","-7.26881214142612","-0.983064176693624","3.34510949662372","6.3076317688252","","","",
"Argentina","ARG","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","","","",
"Argentina","ARG","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0764625364832","","99.0526315245261","","","",
"Argentina","ARG","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.2555338740349","","","","","","","","","","93.1167222559452","","","","","","","","","","98.2236323878169","","99.1223521530628","","","",
"Argentina","ARG","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.394545077942888","0.378208163967555","0.723236670327174","1.93479739713177","3.06894480641725","2.96182847771686","2.41459840426604","3.6539273921946","3.93635015456439","4.57248341089593","4.88970703833048","4.8702045948474","5.91276499383817","6.73715280873427","7.92970284686069","7.50973565284717","7.70055987053555","5.85823267966875","5.22107569618403","7.45502956414584","7.19396120054122","7.03090952994814","8.12628327044379","8.43779008122687","7.67106967720872","6.98310545131278","7.7537095072616","7.05066264490975","6.07116858429576","6.63777510953453","8.58453963649486","8.09196562926986","8.02432437026112","7.02594410850138","7.05050182020119","7.23793472833445","6.11327996802219","5.8293610224666","6.6720729076667","6.04480081934504","5.47655839360136","5.25639158867769","","","",
"Argentina","ARG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","92.8858397496975","93.2661759255111","93.3759201546536","91.5375215104199","91.6517338452845","92.1293536798829","92.3805957050109","90.9466192931959","91.3687327199146","90.2773446692161","90.0188342087139","90.4455774940092","89.1551442939284","88.4606883504532","87.1538954661516","88.4537918319815","88.1618304833156","90.1840621158634","91.3792509919561","88.6551451007401","88.8555803445175","88.8102902760179","87.6945604219779","87.0127816905793","87.1020733161927","87.7022615798328","86.8980890335678","86.7897145291774","88.282806937053","88.3913127332367","85.997408900899","85.8068837024319","86.0147138119322","89.3270612248689","89.0616277513606","88.6627073980175","89.5194510914237","90.6571091410639","89.6202858894622","89.5124838606351","89.6429655412694","89.8042286683415","","","",
"Argentina","ARG","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","6.72216754479867","6.35712471968607","5.88876788317297","6.507787603872","5.26090040788947","4.87760480737212","5.18702269835785","5.38309352383903","4.68654973744523","5.145647743774","5.08787860770649","4.67479562464074","4.93332283833046","4.80315124364577","4.9176474264981","4.037450234052","4.10526773730019","3.81036098883616","3.36028383986007","3.73657960371938","3.79199730997203","3.71482536976233","3.92842293321171","4.38943579590524","4.88944778220994","4.79878089553374","4.57675899535771","5.00973276894761","4.88939384428407","4.79954602477084","5.16035016683799","5.20693478703098","5.24987936099632","3.19861089314031","3.39002421136573","3.82105774141742","3.47268019811009","2.90669777535706","3.00723192133461","3.50359034983462","3.84031941461973","4.12370896319191","","","",
"Argentina","ARG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","870.623622439419","920.471533856946","956.277672798277","986.176180823143","1004.18249528378","1024.20377296607","1073.01107235367","1084.73054697856","1207.78644246444","1234.36764444633","1188.99782177056","1200.35225232375","1250.93622455796","1292.80840316772","1281.5584804142","1323.54667341948","1407.43581315394","1446.52476929529","1315.63290956215","1299.55202821654","1342.92665644793","1405.10446113312","1490.72531394059","1568.66199353356","1641.04296813317","1719.66530586962","1838.89781663849","1957.58584242662","2023.7363762889","2078.2863841182","2109.49458035279","2003.43404362001","2167.7143839742","2279.28699428626","2392.89373072367","2357.96126015104","2437.0086662457","2752.12682130046","2708.98729200318","2847.3268785838","2901.36148748827","2954.61071783345","","","",
"Argentina","ARG","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","1381.20136702765","1379.94693932724","1412.01269738125","1415.63800900037","1379.07137287698","1404.47075257676","1421.37837928637","1426.08039184475","1485.01683069931","1487.93617593807","1430.67681646236","1416.59821282266","1419.0473729881","1448.12384865205","1360.40027403534","1421.95608408554","1477.06487736427","1505.28767972464","1441.482354752","1407.70180270299","1430.62289720527","1484.35566278432","1469.09575446121","1542.94508085713","1545.55028690248","1582.90724962163","1614.29802702548","1650.91856651496","1660.51545328983","1661.6610968919","1563.00498498394","1502.40213349138","1589.54109916672","1717.98382071337","1710.87625392156","1841.98580592157","1840.66028381405","1924.25977901959","1852.37503376644","1910.00894527614","1918.74994718599","1906.05478189165","","","",
"Argentina","ARG","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.64268357686205","2.63623061341046","2.64217958147078","2.63252264199632","2.64077883802811","2.68341218521713","2.63819343914848","2.63852602706723","2.69271944563719","2.60014709789526","2.49879467627014","2.51806511618032","2.51721122253944","2.45845145138799","2.4333480016137","2.37506998723701","2.48409449127928","2.5380170578807","2.51768751567897","2.44420430269633","2.46422987609791","2.4310765482194","2.36687123030889","2.31334590067544","2.2657786541722","2.3047404443682","2.32818659194365","2.30101102933496","2.39074912258157","2.29106629028327","2.2645690333368","2.16540738211104","2.18618759974733","2.34717403276397","2.40323332246977","2.39118294381452","2.44305464436109","2.46545630305333","2.39042312273429","2.27343021736165","2.37761492525321","","","","",
"Argentina","ARG","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","2365.215","4033.7","5111.798","5834.197","6472.255","7253.326","7854.714","8214.08","9149.165","9112.495","10289.602","11030.336","12478.801","14198.624","14935.691","15735.097","16479.498","16919.538","16439.161","18030.639","19581.78","20502.197","23267.115","26285.056","27322.817","28833.621","30989.817","36728.672","42265.842","44645.725","43248.598","47322.635","48342.061","40839.379","42713.216","53237.506","57590.235","61554.262","61664.272","67674.485","69493.317","64861.896","62669.03","69126.617","82980.543","82034.457","83937.63","87248.931","90193.532","88701.063","84307.997","92661.423","","","","",
"Argentina","ARG","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","4.84525240384615","7.88134986028516","9.51990712285734","11.648850490555","11.6141343686254","12.3216844203576","12.4404692763387","12.5321696318675","13.2438027496152","11.7839529590288","12.4368407056112","12.4020780077513","13.8412104449687","15.0943396226415","15.6281175658046","16.5752472187886","16.5147728943113","16.7867277886924","16.0164344408717","16.2873894464871","18.0082959565643","20.0919969813491","22.4968089632676","24.9825735396626","25.6497641915384","28.6625596908832","29.7371476828882","31.9540596586377","34.794421300489","38.12909085215","38.4044285249105","40.4393331662071","39.8049458015037","34.4319060132942","34.6275046078839","43.4423531523983","44.5683636982803","45.7047948375854","44.7901129341573","46.5154379332073","49.2592014971928","48.9037573612762","50.8403986315633","51.9254076685765","53.1346858269935","50.9682857923995","48.1742607597601","48.5422829745996","47.0790904218666","49.0997665685578","47.099192854509","48.7602029986685","","","","",
"Argentina","ARG","CO2 emissions (kg per 2005 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.634154148352223","0.630649835289908","0.667332700678359","0.657335467634995","0.664126803125718","0.634474637664117","0.685039180385335","0.689141566853711","0.692931049310804","0.707199595794367","0.734267947819237","0.747063339229732","0.745155257391026","0.756201188004811","0.728001493352289","0.723346591567014","0.776002671854596","0.732989720171236","0.781652502419044","0.764871107842943","0.721342537769065","0.717760204196412","0.765428049222052","0.749623057231473","0.742527216403783","0.758787045440072","0.728670936882339","0.780968255011822","0.846999266248975","0.882606118527847","0.869720649704913","0.802133790382767","0.743672453829143","0.685783922889207","0.673869917261055","0.689088709367264","0.68854229011854","0.663796183438123","0.653405203017831","0.714687981584156","0.69852905602112","0.687002757196856","0.716556613230846","0.711041823132372","0.765039045308746","0.722046383385711","0.72105714623097","0.688942003637967","0.712421411839769","0.671462604870382","0.607863003996074","0.595400051316818","","","","",
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","48815.104","51180.319","53695.881","50083.886","55727.399","58866.351","63138.406","65543.958","69082.613","77329.696","82734.854","88939.418","90156.862","94065.884","95569.354","94931.296","99786.404","100791.162","102639.33","110703.063","108737.551","102041.609","103424.068","105213.564","106522.683","100596.811","104212.473","114942.115","121473.042","117090.977","112613.57","117021.304","121447.373","118609.115","123350.546","122547.473","129217.746","134677.909","137673.848","145488.225","141076.824","132631.723","123266.205","133126.768","156170.196","160951.964","174237.505","179738.005","191578.748","180654.755","179000.938","190034.941","","","","",
"Argentina","ARG","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","41224.414","42155.832","45115.101","40678.031","45247.113","47362.972","48609.752","49812.528","52603.115","60622.844","63978.149","69375.973","69353.971","71268.145","71510.167","68968.936","71924.538","72764.281","72958.632","79137.527","76570.627","70116.707","69086.28","68730.581","67289.45","60487.165","62250.992","66508.379","66284.692","59801.436","59236.718","61282.904","63684.789","67205.109","67260.114","62885.383","65976.664","66922.75","69632.663","72071.218","66875.079","63714.125","57542.564","59405.4","67868.836","71858.532","81979.452","83497.59","92313.058","82921.871","85826.135","86999.575","","","","",
"Argentina","ARG","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","84.4501201923077","82.3672709034893","84.019668100799","81.2197979206326","81.1936566427584","80.4584812807575","76.9891973516088","75.9986572675394","76.1452306385689","78.3952959028831","77.3291374878114","78.0036282675023","76.9258927845115","75.7640729767659","74.8254163149413","72.6514215080346","72.078494781714","72.1931164956705","71.0825294748124","71.4863029580311","70.4178329342731","68.7138390771553","66.7990355977876","65.3248292206887","63.1691280250611","60.1283126161922","59.7346845420317","57.8624980060616","54.5674092857574","51.0726253484075","52.6017583848909","52.3690147906743","52.4381774812041","56.6609986087494","54.5276175753612","51.315120141237","51.0585163743686","49.6909630517058","50.577988493501","49.5374921235035","47.4033063006862","48.0383754043518","46.6815409787297","44.6231820185104","43.4582511505588","44.6459491479085","47.0504051352205","46.4551667856778","48.1854375622081","45.9007408910992","47.947310197894","45.7808309051965","","","","",
